"","X1","X2","X3","X4","X5","X6","X7","X8","X9","X10","X11","X12","X13","X14","X15","X16","X17","X18","X19","X20","X21","X22","X23","X24","X25","X26","X27","X28","X29","X30","X31","X32","X33","X34","X35","X36","X37","X38","X39","X40","X41","X42","X43","X44","X45","X46","X47","X48","X49","X50","X51","X52","X53","X54","X55","X56","X57","X58","X59","X60","X61","X62","X63","X64","X65","X66","X67","X68","X69","X70","X71","X72","X73","X74","X75","X76","X77","X78","X79","X80","X81","X82","X83","X84","X85","X86","X87","X88","X89","X90","X91","X92","X93","X94","X95","X96","X97","X98","X99","X100","X101","X102","X103","X104","X105","X106","X107","X108","X109","X110","X111","X112","X113","X114","X115","X116","X117","X118","X119","X120","X121","X122","X123","X124","X125","X126","X127","X128","X129","X130","X131","X132","X133","X134","X135","X136","X137","X138","X139","X140","X141","X142","X143","X144","X145","X146","X147","X148","X149","X150","X151","X152","X153","X154","X155","X156"
"54",-123.227583491736,-169.518840605506,269.717229108669,22,23.4,21.6,33.2,34.2,34,34.2,35.2,33.4,28.02,28.22,28.51,27.75,28.3,26.76,81.4,81.73,74.67,69.26,6.897,6.437,7.168,2.667,2.387,2.6,3.226,2.433,2.767,2.323,8,7,8,8,10,9,6,0.99,-0.06,0.64,-0.04,0.48,0.73,0.57,-123.227583491736,-169.518840605506,269.717229108669,22,21.6,22.2,32.8,35.2,36.3,33.4,33.2,28.02,27.75,28.06,28.3,28.55,26.78,26.76,81.4,81.73,83.71,69.26,5.32,4.61,2.667,2.387,2.433,2.767,2.387,2.323,8,8,10,8,0.99,1.36,0.94,0.42,0.23,0.13,-0.06,1,0.9,0.64,0.39,0.64,1.03,0.5,0.25,-0.04,0.48,0.73,0.57,0.57,0.22,-123.227583491736,-169.518840605506,269.717229108669,22,21.6,NA,34.2,34,NA,NA,NA,33.4,NA,NA,28.22,28.51,27.75,28.06,28.3,NA,NA,NA,81.4,81.73,83.71,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.99,NA,NA,NA,NA,NA,-0.06,NA,NA,NA,NA,0.64,NA,NA,NA,-0.04,0.48,0.73,0.57,NA,NA
"55",-0.679574948250717,73.4332244705291,-169.518840605506,21.6,22,22.4,32.2,33.2,34.2,34,36.2,36.3,27.3,28.02,28.22,28.51,28.06,26.78,83.65,77.5,76.39,74.67,7.394,4.61,7.187,2.484,2.667,2.387,2.964,3.226,2.258,2.387,8,8,7,8,7,8,9,1.1,0.29,0.88,0.25,0.76,0.63,0.73,-0.679574948250717,73.4332244705291,-169.518840605506,23.4,22.4,19,32.4,36.2,36.8,36.3,32.8,27.3,28.51,26.97,28.06,28.3,28.19,26.78,83.65,77.5,81.73,74.67,6.737,6.067,2.484,2.667,3.226,2.258,2.767,2.387,7,8,7,10,1.1,0.99,0.83,0.94,0.42,0.23,0.29,1.04,1,0.73,0.64,0.88,1.09,0.73,0.5,0.25,0.76,0.63,0.73,0.62,0.57,-0.679574948250717,73.4332244705291,-169.518840605506,23.4,22.4,NA,33.2,34.2,NA,NA,NA,36.3,NA,NA,28.02,28.22,28.51,26.97,28.06,NA,NA,NA,83.65,77.5,81.73,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.1,NA,NA,NA,NA,NA,0.29,NA,NA,NA,NA,0.88,NA,NA,NA,0.25,0.76,0.63,0.73,NA,NA
"56",20.3951178516885,-35.053206185011,73.4332244705291,20,22,21.5,33.8,32.2,33.2,34.2,32.8,36.8,26.9,27.3,28.02,28.22,26.97,28.19,71.19,77.68,83.39,76.39,7.684,6.067,6.437,2.29,2.484,2.667,2.333,2.964,2.1,2.767,7,8,8,8,8,10,8,0.88,0.13,1.23,0.5,0.58,0.48,0.63,20.3951178516885,-35.053206185011,73.4332244705291,22,21.5,18.5,34.2,32.8,35.2,36.8,33.4,26.9,28.22,27.04,26.97,28.06,28.55,28.19,71.19,77.68,77.5,76.39,6.629,3.455,2.29,2.484,2.964,2.1,2.258,2.767,8,7,8,7,0.88,1.1,1.38,0.83,0.94,0.42,0.13,0.88,1.04,0.9,0.73,1.23,1.11,0.88,0.73,0.5,0.58,0.48,0.63,0.57,0.62,20.3951178516885,-35.053206185011,73.4332244705291,22,21.5,NA,32.2,33.2,NA,NA,NA,36.8,NA,NA,27.3,28.02,28.22,27.04,26.97,NA,NA,NA,71.19,77.68,77.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.88,NA,NA,NA,NA,NA,0.13,NA,NA,NA,NA,1.23,NA,NA,NA,0.5,0.58,0.48,0.63,NA,NA
"57",25.5326695920732,49.7338925003883,-35.053206185011,21.2,21.6,22,35.8,33.8,32.2,33.2,32.4,35.2,28.3,26.9,27.3,28.02,27.04,28.55,63.73,81.4,83.71,83.39,7.86,3.455,4.61,2.967,2.29,2.484,2.6,2.333,2.433,2.258,8,7,8,8,8,7,10,1.04,0.23,1.46,0.73,0.44,0.76,0.48,25.5326695920732,49.7338925003883,-35.053206185011,22,22,22,34,32.4,36.2,35.2,36.3,28.3,28.02,27.75,27.04,26.97,28.3,28.55,63.73,81.4,77.68,83.39,6.897,5.314,2.967,2.29,2.333,2.433,2.1,2.258,8,8,8,8,1.04,0.88,1.23,1.38,0.83,0.94,0.23,0.85,0.88,1,0.9,1.46,0.82,0.96,0.88,0.73,0.44,0.76,0.48,0.73,0.57,25.5326695920732,49.7338925003883,-35.053206185011,22,22,NA,33.8,32.2,NA,NA,NA,35.2,NA,NA,26.9,27.3,28.02,27.75,27.04,NA,NA,NA,63.73,81.4,77.68,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.04,NA,NA,NA,NA,NA,0.23,NA,NA,NA,NA,1.46,NA,NA,NA,0.73,0.44,0.76,0.48,NA,NA
"58",-20.7427161094796,-13.9988316738965,49.7338925003883,22.2,20,23.4,37.2,35.8,33.8,32.2,34.2,36.2,29.98,28.3,26.9,27.3,27.75,28.3,58.97,83.65,81.73,83.71,7.8,5.314,6.067,2.452,2.967,2.29,2.387,2.6,3.226,2.1,8,8,7,7,8,8,7,1.42,0.42,1.51,0.88,0.33,0.58,0.76,-20.7427161094796,-13.9988316738965,49.7338925003883,21.6,23.4,23,34.2,34.2,32.8,36.2,36.8,29.98,27.3,28.51,27.75,27.04,28.06,28.3,58.97,83.65,81.4,83.71,7.394,5.32,2.452,2.967,2.6,3.226,2.433,2.1,8,8,8,8,1.42,1.04,1.36,1.23,1.38,0.83,0.42,0.89,0.85,1.04,1,1.51,0.64,1.03,0.96,0.88,0.33,0.58,0.76,0.63,0.73,-20.7427161094796,-13.9988316738965,49.7338925003883,21.6,23.4,NA,35.8,33.8,NA,NA,NA,36.2,NA,NA,28.3,26.9,27.3,28.51,27.75,NA,NA,NA,58.97,83.65,81.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.42,NA,NA,NA,NA,NA,0.42,NA,NA,NA,NA,1.51,NA,NA,NA,0.88,0.33,0.58,0.76,NA,NA
"59",7.19683748768898,-148.610100316812,-13.9988316738965,23.3,21.2,22,37.4,37.2,35.8,33.8,34,32.8,29.65,29.98,28.3,26.9,28.51,28.06,68.9,71.19,77.5,81.73,5.49,5.32,3.455,2.333,2.452,2.967,2.667,2.387,2.964,2.433,8,8,8,8,8,8,8,0.98,0.94,1.24,0.96,0.62,0.44,0.58,7.19683748768898,-148.610100316812,-13.9988316738965,20,22,21.8,33.2,34,32.4,32.8,35.2,29.65,26.9,28.22,28.51,27.75,26.97,28.06,68.9,71.19,83.65,81.73,7.684,6.737,2.333,2.452,2.387,2.964,3.226,2.433,6,8,8,8,0.98,1.42,0.99,1.36,1.23,1.38,0.94,1.17,0.89,0.88,1.04,1.24,0.88,1.09,1.03,0.96,0.62,0.44,0.58,0.48,0.63,7.19683748768898,-148.610100316812,-13.9988316738965,20,22,NA,37.2,35.8,NA,NA,NA,32.8,NA,NA,29.98,28.3,26.9,28.22,28.51,NA,NA,NA,68.9,71.19,83.65,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.98,NA,NA,NA,NA,NA,0.94,NA,NA,NA,NA,1.24,NA,NA,NA,0.96,0.62,0.44,0.58,NA,NA
"60",29.983109082334,202.351673993179,-148.610100316812,22.8,22.2,22,34,37.4,37.2,35.8,34.2,32.4,28.03,29.65,29.98,28.3,28.22,26.97,80.61,63.73,77.68,77.5,4.548,6.737,5.314,2.645,2.333,2.452,2.484,2.667,2.333,3.226,6,8,8,8,7,8,8,0.46,0.83,1.09,1.03,0.49,0.33,0.44,29.983109082334,202.351673993179,-148.610100316812,21.2,22,21.6,32.2,34.2,34.2,32.4,36.2,28.03,28.3,28.02,28.22,28.51,27.04,26.97,80.61,63.73,71.19,77.5,7.86,6.629,2.645,2.333,2.667,2.333,2.964,3.226,10,6,7,8,0.46,0.98,1.1,0.99,1.36,1.23,0.83,1.39,1.17,0.85,0.88,1.09,1.23,1.11,1.09,1.03,0.49,0.33,0.44,0.76,0.48,29.983109082334,202.351673993179,-148.610100316812,21.2,22,NA,37.4,37.2,NA,NA,NA,32.4,NA,NA,29.65,29.98,28.3,28.02,28.22,NA,NA,NA,80.61,63.73,71.19,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.46,NA,NA,NA,NA,NA,0.83,NA,NA,NA,NA,1.09,NA,NA,NA,1.03,0.49,0.33,0.44,NA,NA
"61",10.2314223560005,58.8373541459367,202.351673993179,23,23.3,21.6,34,34,37.4,37.2,33.2,34.2,27.64,28.03,29.65,29.98,28.02,27.04,84.16,58.97,81.4,77.68,4,6.629,5.32,2.226,2.645,2.333,2.29,2.484,2.6,2.964,10,6,8,7,8,8,8,0.13,1.38,0.9,1.09,0.44,0.62,0.33,10.2314223560005,58.8373541459367,202.351673993179,22.2,21.6,22.4,33.8,33.2,34,34.2,32.8,27.64,29.98,27.3,28.02,28.22,27.75,27.04,84.16,58.97,63.73,77.68,7.8,6.897,2.226,2.645,2.484,2.6,2.333,2.964,18,10,8,7,0.13,0.46,0.88,1.1,0.99,1.36,1.38,1.53,1.39,0.89,0.85,0.9,1.46,0.82,1.11,1.09,0.44,0.62,0.33,0.58,0.76,10.2314223560005,58.8373541459367,202.351673993179,22.2,21.6,NA,34,37.4,NA,NA,NA,34.2,NA,NA,28.03,29.65,29.98,27.3,28.02,NA,NA,NA,84.16,58.97,63.73,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.13,NA,NA,NA,NA,NA,1.38,NA,NA,NA,NA,0.9,NA,NA,NA,1.09,0.44,0.62,0.33,NA,NA
"62",-98.8689276984357,-143.239374032577,58.8373541459367,23.4,22.8,20,34.4,34,34,37.4,32.2,34,27.75,27.64,28.03,29.65,27.3,27.75,81.68,68.9,83.65,81.4,4.904,6.897,6.737,2.5,2.226,2.645,2.967,2.29,2.387,2.333,18,10,6,8,8,7,8,-0.34,1.23,0.79,1.11,0.63,0.49,0.62,-98.8689276984357,-143.239374032577,58.8373541459367,23.3,20,21.5,35.8,32.2,34.2,34,32.4,27.75,29.65,26.9,27.3,28.02,28.51,27.75,81.68,68.9,58.97,81.4,5.49,7.394,2.5,2.226,2.29,2.387,2.6,2.333,8,18,8,8,-0.34,0.13,1.04,0.88,1.1,0.99,1.23,1.15,1.53,1.17,0.89,0.79,1.51,0.64,0.82,1.11,0.63,0.49,0.62,0.44,0.58,-98.8689276984357,-143.239374032577,58.8373541459367,23.3,20,NA,34,34,NA,NA,NA,34,NA,NA,27.64,28.03,29.65,26.9,27.3,NA,NA,NA,81.68,68.9,58.97,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.34,NA,NA,NA,NA,NA,1.23,NA,NA,NA,NA,0.79,NA,NA,NA,1.11,0.63,0.49,0.62,NA,NA
"63",-42.7321796796911,86.8398689976959,-143.239374032577,23,23,21.2,35.4,34.4,34,34,33.8,34.2,28.37,27.75,27.64,28.03,26.9,28.51,81.16,80.61,71.19,83.65,4.668,7.394,6.629,2.258,2.5,2.226,2.452,2.967,2.667,2.6,8,18,10,8,7,8,7,-0.7,1.36,0.23,0.82,0.7,0.44,0.49,-42.7321796796911,86.8398689976959,-143.239374032577,22.8,21.2,22,37.2,33.8,33.2,34.2,34.2,28.37,28.03,28.3,26.9,27.3,28.22,28.51,81.16,80.61,68.9,83.65,4.548,7.684,2.258,2.5,2.967,2.667,2.387,2.6,8,8,7,8,-0.7,-0.34,1.42,1.04,0.88,1.1,1.36,1.01,1.15,1.39,1.17,0.23,1.24,0.88,0.64,0.82,0.7,0.44,0.49,0.33,0.44,-42.7321796796911,86.8398689976959,-143.239374032577,22.8,21.2,NA,34.4,34,NA,NA,NA,34.2,NA,NA,27.75,27.64,28.03,28.3,26.9,NA,NA,NA,81.16,80.61,68.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.7,NA,NA,NA,NA,NA,1.36,NA,NA,NA,NA,0.23,NA,NA,NA,0.82,0.7,0.44,0.49,NA,NA
"64",-42.2957187235104,-76.0407928905759,86.8398689976959,22,23.4,22.2,33.4,35.4,34.4,34,35.8,33.2,28.69,28.37,27.75,27.64,28.3,28.22,77.33,84.16,63.73,71.19,6.613,7.684,6.897,2.333,2.258,2.5,2.333,2.452,2.484,2.387,8,8,18,8,8,8,8,-0.59,0.99,0.04,0.64,0.73,0.63,0.44,-42.2957187235104,-76.0407928905759,86.8398689976959,23,22.2,23.4,37.4,35.8,32.2,33.2,34,28.69,27.64,29.98,28.3,26.9,28.02,28.22,77.33,84.16,80.61,71.19,4,7.86,2.333,2.258,2.452,2.484,2.667,2.387,8,8,8,7,-0.59,-0.7,0.98,1.42,1.04,0.88,0.99,0.98,1.01,1.53,1.39,0.04,1.09,1.23,0.88,0.64,0.73,0.63,0.44,0.62,0.33,-42.2957187235104,-76.0407928905759,86.8398689976959,23,22.2,NA,35.4,34.4,NA,NA,NA,33.2,NA,NA,28.37,27.75,27.64,29.98,28.3,NA,NA,NA,77.33,84.16,80.61,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.59,NA,NA,NA,NA,NA,0.99,NA,NA,NA,NA,0.04,NA,NA,NA,0.64,0.73,0.63,0.44,NA,NA
"65",70.6289960019169,-123.227583491736,-76.0407928905759,23.6,23,23.3,33.6,33.4,35.4,34.4,37.2,32.2,28.53,28.69,28.37,27.75,29.98,28.02,81.77,81.68,58.97,63.73,5.339,7.86,7.394,2.097,2.333,2.258,2.645,2.333,2.29,2.667,8,8,8,6,8,7,8,-0.78,1.1,-0.31,0.88,0.79,0.7,0.63,70.6289960019169,-123.227583491736,-76.0407928905759,23.4,23.3,22,34,37.2,33.8,32.2,34.2,28.53,27.75,29.65,29.98,28.3,27.3,28.02,81.77,81.68,84.16,63.73,4.904,7.8,2.097,2.333,2.333,2.29,2.484,2.667,6,8,8,8,-0.78,-0.59,0.46,0.98,1.42,1.04,1.1,0.71,0.98,1.15,1.53,-0.31,0.9,1.46,1.23,0.88,0.79,0.7,0.63,0.49,0.62,70.6289960019169,-123.227583491736,-76.0407928905759,23.4,23.3,NA,33.4,35.4,NA,NA,NA,32.2,NA,NA,28.69,28.37,27.75,29.65,29.98,NA,NA,NA,81.77,81.68,84.16,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.78,NA,NA,NA,NA,NA,1.1,NA,NA,NA,NA,-0.31,NA,NA,NA,0.88,0.79,0.7,0.63,NA,NA
"66",38.6650899236162,-0.679574948250717,-123.227583491736,20.5,22,22.8,33,33.6,33.4,35.4,37.4,33.8,27.82,28.53,28.69,28.37,29.65,27.3,74.05,81.16,68.9,58.97,7.153,7.8,7.684,2.333,2.097,2.333,2.226,2.645,2.967,2.484,6,8,8,10,8,8,7,-1.28,0.88,-1,1.23,0.55,0.73,0.7,38.6650899236162,-0.679574948250717,-123.227583491736,23,22.8,22,34,37.4,35.8,33.8,33.2,27.82,28.37,28.03,29.65,29.98,26.9,27.3,74.05,81.16,81.68,58.97,4.668,5.49,2.333,2.097,2.645,2.967,2.29,2.484,7,6,8,8,-1.28,-0.78,0.13,0.46,0.98,1.42,0.88,0.06,0.71,1.01,1.15,-1,0.79,1.51,1.46,1.23,0.55,0.73,0.7,0.44,0.49,38.6650899236162,-0.679574948250717,-123.227583491736,23,22.8,NA,33.6,33.4,NA,NA,NA,33.8,NA,NA,28.53,28.69,28.37,28.03,29.65,NA,NA,NA,74.05,81.16,81.68,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.28,NA,NA,NA,NA,NA,0.88,NA,NA,NA,NA,-1,NA,NA,NA,1.23,0.55,0.73,0.7,NA,NA
"67",-24.7668843241741,20.3951178516885,-0.679574948250717,20,23.6,23,32.6,33,33.6,33.4,34,35.8,26.59,27.82,28.53,28.69,28.03,26.9,73.87,77.33,80.61,68.9,7.365,5.49,7.86,2.129,2.333,2.097,2.5,2.226,2.452,2.29,7,6,8,18,6,8,8,-1.32,1.04,-1.45,1.46,0.31,0.79,0.73,-24.7668843241741,20.3951178516885,-0.679574948250717,22,23,21.6,34.4,34,37.2,35.8,32.2,26.59,28.69,27.64,28.03,29.65,28.3,26.9,73.87,77.33,81.16,68.9,6.613,4.548,2.129,2.333,2.226,2.452,2.967,2.29,8,7,6,8,-1.32,-1.28,-0.34,0.13,0.46,0.98,1.04,-0.05,0.06,0.98,1.01,-1.45,0.23,1.24,1.51,1.46,0.31,0.79,0.73,0.63,0.44,-24.7668843241741,20.3951178516885,-0.679574948250717,22,23,NA,33,33.6,NA,NA,NA,35.8,NA,NA,27.82,28.53,28.69,27.64,28.03,NA,NA,NA,73.87,77.33,81.16,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.32,NA,NA,NA,NA,NA,1.04,NA,NA,NA,NA,-1.45,NA,NA,NA,1.46,0.31,0.79,0.73,NA,NA
"68",18.5169539533651,25.5326695920732,20.3951178516885,21.8,20.5,23.4,33.4,32.6,33,33.6,34,37.2,27.2,26.59,27.82,28.53,27.64,28.3,72.74,81.77,84.16,80.61,8,4.548,7.8,2.29,2.129,2.333,2.258,2.5,2.333,2.967,8,7,6,8,10,8,8,-1.29,1.42,-1.56,1.51,-0.06,0.55,0.79,18.5169539533651,25.5326695920732,20.3951178516885,23.6,23.4,20,35.4,34,37.4,37.2,33.8,27.2,28.53,27.75,27.64,28.03,29.98,28.3,72.74,81.77,77.33,80.61,5.339,4,2.29,2.129,2.5,2.333,2.452,2.967,6,8,10,6,-1.29,-1.32,-0.7,-0.34,0.13,0.46,1.42,-0.42,-0.05,0.71,0.98,-1.56,0.04,1.09,1.24,1.51,-0.06,0.55,0.79,0.7,0.63,18.5169539533651,25.5326695920732,20.3951178516885,23.6,23.4,NA,32.6,33,NA,NA,NA,37.2,NA,NA,26.59,27.82,28.53,27.75,27.64,NA,NA,NA,72.74,81.77,77.33,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.29,NA,NA,NA,NA,NA,1.42,NA,NA,NA,NA,-1.56,NA,NA,NA,1.51,-0.06,0.55,0.79,NA,NA
"69",-43.4191356468752,-20.7427161094796,25.5326695920732,22,20,23,35.8,33.4,32.6,33,34.4,37.4,28.51,27.2,26.59,27.82,27.75,29.98,64.6,74.05,81.68,84.16,7.828,4,5.49,2.267,2.29,2.129,2.333,2.258,2.645,2.452,6,8,7,8,18,6,8,-1.12,0.98,-1.23,1.24,-0.41,0.31,0.55,-43.4191356468752,-20.7427161094796,25.5326695920732,20.5,23,21.2,33.4,34.4,34,37.4,35.8,28.51,27.82,28.37,27.75,27.64,29.65,29.98,64.6,74.05,81.77,84.16,7.153,4.904,2.267,2.29,2.258,2.645,2.333,2.452,6,6,18,10,-1.12,-1.29,-0.59,-0.7,-0.34,0.13,0.98,-1.16,-0.42,0.06,0.71,-1.23,-0.31,0.9,1.09,1.24,-0.41,0.31,0.55,0.73,0.7,-43.4191356468752,-20.7427161094796,25.5326695920732,20.5,23,NA,33.4,32.6,NA,NA,NA,37.4,NA,NA,27.2,26.59,27.82,28.37,27.75,NA,NA,NA,64.6,74.05,81.77,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.12,NA,NA,NA,NA,NA,0.98,NA,NA,NA,NA,-1.23,NA,NA,NA,1.24,-0.41,0.31,0.55,NA,NA
"70",-110.842459349484,7.19683748768898,-20.7427161094796,23,21.8,22,36.2,35.8,33.4,32.6,35.4,34,29.01,28.51,27.2,26.59,28.37,29.65,69.42,73.87,81.16,81.68,5.726,4.904,4.548,2.29,2.267,2.29,2.097,2.333,2.226,2.333,6,6,8,8,8,10,6,-1.16,0.46,-1.07,1.09,-0.7,-0.06,0.31,-110.842459349484,7.19683748768898,-20.7427161094796,20,22,22.2,33.6,35.4,34,34,37.2,29.01,26.59,28.69,28.37,27.75,28.03,29.65,69.42,73.87,74.05,81.68,7.365,4.668,2.29,2.267,2.333,2.226,2.645,2.333,6,6,8,18,-1.16,-1.12,-0.78,-0.59,-0.7,-0.34,0.46,-1.74,-1.16,-0.05,0.06,-1.07,-1,0.79,0.9,1.09,-0.7,-0.06,0.31,0.79,0.73,-110.842459349484,7.19683748768898,-20.7427161094796,20,22,NA,35.8,33.4,NA,NA,NA,34,NA,NA,28.51,27.2,26.59,28.69,28.37,NA,NA,NA,69.42,73.87,74.05,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.16,NA,NA,NA,NA,NA,0.46,NA,NA,NA,NA,-1.07,NA,NA,NA,1.09,-0.7,-0.06,0.31,NA,NA
"71",-125.17169387161,29.983109082334,7.19683748768898,21.8,22,23.6,35.8,36.2,35.8,33.4,33.4,34,28.34,29.01,28.51,27.2,28.69,28.03,74.57,72.74,77.33,81.16,4.21,4.668,4,2.233,2.29,2.267,2.333,2.097,2.5,2.645,6,6,6,6,8,18,10,-0.91,0.13,-1.81,0.9,-0.85,-0.41,-0.06,-125.17169387161,29.983109082334,7.19683748768898,21.8,23.6,23.3,33,33.4,34.4,34,37.4,28.34,27.2,28.53,28.69,28.37,27.64,28.03,74.57,72.74,73.87,81.16,8,6.613,2.233,2.29,2.097,2.5,2.226,2.645,8,6,8,8,-0.91,-1.16,-1.28,-0.78,-0.59,-0.7,0.13,-1.79,-1.74,-0.42,-0.05,-1.81,-1.45,0.23,0.79,0.9,-0.85,-0.41,-0.06,0.55,0.79,-125.17169387161,29.983109082334,7.19683748768898,21.8,23.6,NA,36.2,35.8,NA,NA,NA,34,NA,NA,29.01,28.51,27.2,28.53,28.69,NA,NA,NA,74.57,72.74,73.87,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.91,NA,NA,NA,NA,NA,0.13,NA,NA,NA,NA,-1.81,NA,NA,NA,0.9,-0.85,-0.41,-0.06,NA,NA
"72",-10.3852496533419,10.2314223560005,29.983109082334,20.8,23,20.5,35,35.8,36.2,35.8,33.6,34.4,27.08,28.34,29.01,28.51,28.53,27.64,78.58,64.6,81.77,77.33,4.584,6.613,4.904,2.613,2.233,2.29,2.129,2.333,2.258,2.226,8,6,6,7,8,8,18,-0.87,-0.34,-1.93,0.79,-0.92,-0.7,-0.41,-10.3852496533419,10.2314223560005,29.983109082334,22,20.5,22.8,32.6,33.6,35.4,34.4,34,27.08,28.51,27.82,28.53,28.69,27.75,27.64,78.58,64.6,72.74,77.33,7.828,5.339,2.613,2.233,2.333,2.258,2.5,2.226,8,8,8,8,-0.87,-0.91,-1.32,-1.28,-0.78,-0.59,-0.34,-1.44,-1.79,-1.16,-0.42,-1.93,-1.56,0.04,0.23,0.79,-0.92,-0.7,-0.41,0.31,0.55,-10.3852496533419,10.2314223560005,29.983109082334,22,20.5,NA,35.8,36.2,NA,NA,NA,34.4,NA,NA,28.34,29.01,28.51,27.82,28.53,NA,NA,NA,78.58,64.6,72.74,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.87,NA,NA,NA,NA,NA,-0.34,NA,NA,NA,NA,-1.93,NA,NA,NA,0.79,-0.92,-0.7,-0.41,NA,NA
"73",-4.38852044475092,-98.8689276984357,10.2314223560005,22.8,21.8,20,34,35,35.8,36.2,33,35.4,27.46,27.08,28.34,29.01,27.82,27.75,81.06,69.42,74.05,81.77,0.365,5.339,4.668,2.097,2.613,2.233,2.29,2.129,2.333,2.5,8,8,6,8,6,8,8,-0.43,-0.7,-1.84,0.23,-0.63,-0.85,-0.7,-4.38852044475092,-98.8689276984357,10.2314223560005,23,20,23,33.4,33,33.4,35.4,34,27.46,29.01,26.59,27.82,28.53,28.37,27.75,81.06,69.42,64.6,81.77,5.726,7.153,2.097,2.613,2.129,2.333,2.258,2.5,8,8,6,8,-0.43,-0.87,-1.29,-1.32,-1.28,-0.78,-0.7,-1.07,-1.44,-1.74,-1.16,-1.84,-1.23,-0.31,0.04,0.23,-0.63,-0.85,-0.7,-0.06,0.31,-4.38852044475092,-98.8689276984357,10.2314223560005,23,20,NA,35,35.8,NA,NA,NA,35.4,NA,NA,27.08,28.34,29.01,26.59,27.82,NA,NA,NA,81.06,69.42,64.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.43,NA,NA,NA,NA,NA,-0.7,NA,NA,NA,NA,-1.84,NA,NA,NA,0.23,-0.63,-0.85,-0.7,NA,NA
"74",74.1531640280105,-42.7321796796911,-98.8689276984357,22.4,20.8,21.8,31.9,34,35,35.8,32.6,33.4,26.24,27.46,27.08,28.34,26.59,28.37,85.46,74.57,73.87,74.05,0.318,7.153,6.613,2.286,2.097,2.613,2.267,2.29,2.097,2.258,8,8,8,6,7,8,8,-0.2,-0.59,-1.89,0.04,-0.89,-0.92,-0.85,74.1531640280105,-42.7321796796911,-98.8689276984357,21.8,21.8,23.4,35.8,32.6,33.6,33.4,34.4,26.24,28.34,27.2,26.59,27.82,28.69,28.37,85.46,74.57,69.42,74.05,4.21,7.365,2.286,2.097,2.29,2.097,2.333,2.258,8,8,7,6,-0.2,-0.43,-1.12,-1.29,-1.32,-1.28,-0.59,-1.48,-1.07,-1.79,-1.74,-1.89,-1.07,-1,-0.31,0.04,-0.89,-0.92,-0.85,-0.41,-0.06,74.1531640280105,-42.7321796796911,-98.8689276984357,21.8,21.8,NA,34,35,NA,NA,NA,33.4,NA,NA,27.46,27.08,28.34,27.2,26.59,NA,NA,NA,85.46,74.57,69.42,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.2,NA,NA,NA,NA,NA,-0.59,NA,NA,NA,NA,-1.89,NA,NA,NA,0.04,-0.89,-0.92,-0.85,NA,NA
"75",-89.6351282866515,-42.2957187235104,-42.7321796796911,22.5,22.8,22,32,31.9,34,35,33.4,33.6,26.84,26.24,27.46,27.08,27.2,28.69,83,78.58,72.74,73.87,0.361,7.365,5.339,2.1,2.286,2.097,2.29,2.267,2.333,2.333,8,8,8,6,8,6,8,-0.26,-0.78,-1.45,-0.31,-1.78,-0.63,-0.92,-89.6351282866515,-42.2957187235104,-42.7321796796911,20.8,22,23,36.2,33.4,33,33.6,35.4,26.84,27.08,28.51,27.2,26.59,28.53,28.69,83,78.58,74.57,73.87,4.584,8,2.1,2.286,2.267,2.333,2.097,2.333,5,8,8,7,-0.26,-0.2,-1.16,-1.12,-1.29,-1.32,-0.78,-1.53,-1.48,-1.44,-1.79,-1.45,-1.81,-1.45,-1,-0.31,-1.78,-0.63,-0.92,-0.7,-0.41,-89.6351282866515,-42.2957187235104,-42.7321796796911,20.8,22,NA,31.9,34,NA,NA,NA,33.6,NA,NA,26.24,27.46,27.08,28.51,27.2,NA,NA,NA,83,78.58,74.57,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.26,NA,NA,NA,NA,NA,-0.78,NA,NA,NA,NA,-1.45,NA,NA,NA,-0.31,-1.78,-0.63,-0.92,NA,NA
